0.79981714285715D+01       617
(x,y,z) position of the X-ray source
  0.1796E+01  0.5915E-02  0.1129E+00
x | y | z | R | rho
 -8.3246E-01 -3.7163E-01  9.1933E+00  3.0544E-01  5.6968E-03
 -2.1103E+00  1.1786E-01  9.6296E+00  3.1937E-01  4.9834E-03
  4.3412E-01 -5.4297E-02  7.9481E+00  2.7566E-01  7.7493E-03
  2.7111E-01 -2.5331E-01  9.0230E+00  3.0070E-01  5.9703E-03
 -6.3703E-01 -2.5137E-01  9.7854E+00  3.1827E-01  5.0352E-03
  1.0182E+00  2.0001E-01  8.1362E+00  2.8142E-01  7.2834E-03
 -1.0241E+00 -2.4506E-01  7.7632E+00  2.7265E-01  8.0095E-03
 -1.8915E+00 -4.5527E-02  7.2480E+00  2.6432E-01  8.7901E-03
 -2.0324E+00 -2.4412E-01  7.3362E+00  2.6738E-01  8.4920E-03
  1.6710E+00  1.6323E-01  6.7668E+00  2.5149E-01  1.0206E-02
 -3.9156E-01  2.6165E-01  8.2377E+00  2.8258E-01  7.1941E-03
 -1.6981E-01 -5.1602E-03  7.9055E+00  2.7440E-01  7.8569E-03
 -6.8954E-01 -1.5905E-01  8.9776E+00  3.0012E-01  6.0048E-03
  1.6602E+00  2.2304E-01  7.6201E+00  2.7187E-01  8.0782E-03
  7.5145E-01  3.1475E-01  9.9124E+00  3.2130E-01  4.8941E-03
  5.4863E-01  8.5437E-02  8.7369E+00  2.9435E-01  6.3653E-03
 -6.3961E-01 -2.0138E-01  7.6619E+00  2.6919E-01  8.3216E-03
  4.5642E-01  1.4133E-01  8.5272E+00  2.8938E-01  6.6991E-03
 -1.5717E+00 -2.0177E-01  7.5655E+00  2.7013E-01  8.2358E-03
  3.0022E-01  2.2238E-01  8.2008E+00  2.8159E-01  7.2701E-03
 -4.3581E-02  3.1737E-01  7.0573E+00  2.5380E-01  9.9294E-03
  2.3936E-01 -3.1141E-01  9.2806E+00  3.0658E-01  5.6332E-03
 -2.5094E-01  1.1446E-02  6.9113E+00  2.5008E-01  1.0379E-02
 -1.9101E+00  3.0815E-01  6.5903E+00  2.4889E-01  1.0529E-02
  2.0615E-01 -3.2192E-03  6.8417E+00  2.4829E-01  1.0605E-02
 -1.0360E+00  1.7798E-01  6.7396E+00  2.4769E-01  1.0682E-02
  5.7001E-01  1.7677E-01  6.7593E+00  2.4680E-01  1.0799E-02
  3.0062E-01  1.4697E-01  6.5880E+00  2.4199E-01  1.1456E-02
  1.3784E+00 -2.9299E-01  6.2751E+00  2.3775E-01  1.2079E-02
  6.0117E-01  1.5611E-01  6.0118E+00  2.2765E-01  1.3760E-02
 -1.2565E+00 -1.4216E-01  5.8980E+00  2.2734E-01  1.3816E-02
 -7.9046E-01  2.9684E-01  5.9254E+00  2.2610E-01  1.4044E-02
  1.9165E-01  8.6561E-02  5.8646E+00  2.2300E-01  1.4638E-02
 -2.7451E-01 -1.7315E-01  5.8477E+00  2.2269E-01  1.4699E-02
  1.7138E+00  2.0119E-01  5.5357E+00  2.2113E-01  1.5012E-02
 -1.2551E-01 -2.3877E-01  5.7571E+00  2.2020E-01  1.5204E-02
  1.4084E+00 -2.1214E-01  5.5726E+00  2.1988E-01  1.5269E-02
  1.1381E+00 -2.0663E-02  5.5192E+00  2.1675E-01  1.5941E-02
  1.8401E+00 -9.1617E-02  5.3011E+00  2.1612E-01  1.6081E-02
  1.9691E+00  2.3365E-01  5.0016E+00  2.0980E-01  1.7579E-02
 -4.1570E-01  1.0290E-01  5.2937E+00  2.0789E-01  1.8068E-02
  1.8078E+00  2.2587E-01  4.9272E+00  2.0629E-01  1.8490E-02
 -8.7651E-01 -2.8981E-01  5.1598E+00  2.0597E-01  1.8577E-02
  8.8706E-01  1.5951E-01  5.0234E+00  2.0212E-01  1.9659E-02
 -4.0989E-01  9.2507E-02  4.9251E+00  1.9760E-01  2.1040E-02
 -1.4252E-01 -1.2459E-02  4.9066E+00  1.9662E-01  2.1355E-02
 -1.8218E+00 -1.2425E-01  4.4824E+00  1.9467E-01  2.2004E-02
  1.4162E+00 -1.5079E-01  4.5422E+00  1.9238E-01  2.2798E-02
 -9.0469E-01  1.7701E-01  4.6585E+00  1.9206E-01  2.2915E-02
  5.8084E-01 -1.6657E-01  4.6758E+00  1.9107E-01  2.3270E-02
  2.5811E-01 -7.0221E-02  4.7071E+00  1.9107E-01  2.3270E-02
 -1.8092E+00 -2.7970E-01  4.3324E+00  1.9075E-01  2.3391E-02
 -1.8051E+00 -8.8328E-02  4.2930E+00  1.8943E-01  2.3881E-02
  1.3885E+00  6.3753E-02  4.1722E+00  1.8181E-01  2.7010E-02
 -5.3246E-01  1.3102E-01  4.3407E+00  1.8115E-01  2.7309E-02
 -5.8595E-01 -1.3088E-01  4.3110E+00  1.8048E-01  2.7614E-02
  1.6138E+00 -1.9565E-01  4.0256E+00  1.8014E-01  2.7768E-02
  9.8911E-02  1.2721E-01  4.3384E+00  1.8014E-01  2.7768E-02
 -1.2070E+00  1.0550E-01  4.0987E+00  1.7813E-01  2.8718E-02
  1.4253E+00  1.0085E-01  3.8972E+00  1.7443E-01  3.0586E-02
 -7.1833E-01  2.1751E-01  4.0598E+00  1.7376E-01  3.0944E-02
 -1.7732E+00 -2.5461E-01  3.6329E+00  1.7139E-01  3.2247E-02
 -7.6987E-01 -1.0055E-01  3.9528E+00  1.7071E-01  3.2633E-02
 -6.3992E-01  1.6558E-01  3.8950E+00  1.6832E-01  3.4039E-02
  2.3687E-01 -9.2401E-02  3.9092E+00  1.6730E-01  3.4669E-02
 -1.3796E+00  2.4821E-01  3.5752E+00  1.6490E-01  3.6204E-02
  9.9214E-01 -1.9972E-01  3.6816E+00  1.6421E-01  3.6660E-02
 -1.9197E+00  1.4115E-01  3.2336E+00  1.6249E-01  3.7837E-02
  1.1441E+00 -5.5654E-02  3.5615E+00  1.6180E-01  3.8324E-02
  1.8208E+00  1.0083E-01  3.2038E+00  1.6007E-01  3.9579E-02
  4.6126E-01 -9.5165E-02  3.4804E+00  1.5451E-01  4.4012E-02
