0.23328000000000D+01       616
(x,y,z) position of the X-ray source
  0.7664E+00  0.8524E-01  0.1626E+01
x | y | z | R | rho
 -3.6467E-01 -1.6280E-01  4.0273E+00  1.7128E-01  3.2308E-02
  1.9212E+00 -1.1797E-01  5.0809E+00  2.1125E-01  1.7218E-02
  1.0490E+00 -4.2394E-02  3.0405E+00  1.4481E-01  5.3455E-02
 -9.8937E-01  5.5257E-02  4.5145E+00  1.8839E-01  2.4279E-02
  1.5827E-01 -1.9796E-02  2.8977E+00  1.3409E-01  6.7337E-02
  1.1579E-01 -1.0818E-01  3.8535E+00  1.6541E-01  3.5866E-02
  1.7880E+00 -1.3665E-01  1.3941E+00  1.1092E-01  1.1895E-01
 -1.9080E+00  1.5686E-01  5.3742E+00  2.1863E-01  1.5534E-02
 -2.9716E-01 -1.1726E-01  4.5647E+00  1.8705E-01  2.4806E-02
 -3.5209E-01 -2.0678E-01  2.3747E+00  1.1622E-01  1.0340E-01
  1.5268E+00 -2.8253E-01  4.3934E+00  1.8948E-01  2.3861E-02
  1.6859E+00 -7.5434E-02  6.7651E+00  2.5150E-01  1.0205E-02
  1.3971E+00 -5.5586E-02  3.3815E+00  1.5921E-01  4.0225E-02
  1.3990E-01  2.0600E-01  2.2703E+00  1.1141E-01  1.1739E-01
  3.8647E-01  7.5917E-02  3.0883E+00  1.4134E-01  5.7496E-02
  1.1954E+00 -1.2773E-01  6.2862E+00  2.3694E-01  1.2203E-02
  1.3282E+00 -3.3585E-02  4.1563E+00  1.8080E-01  2.7467E-02
  1.7207E+00 -1.6673E-02  2.7183E+00  1.4483E-01  5.3436E-02
  7.7551E-02  1.6133E-01  2.1663E+00  1.0707E-01  1.3225E-01
 -1.5199E+00 -1.5226E-01  3.9848E+00  1.7794E-01  2.8812E-02
  3.8835E-01 -3.2287E-01  7.2170E+00  2.5803E-01  9.4496E-03
 -2.8429E-01  1.7853E-01  4.7978E+00  1.9380E-01  2.2303E-02
  1.1386E+00 -1.4873E-01  4.2084E+00  1.8076E-01  2.7484E-02
  4.4971E-02  1.3153E-01  6.9421E+00  2.5077E-01  1.0293E-02
