0.22994742857143D+02       633
(x,y,z) position of the X-ray source
 -0.1674E+01 -0.3468E-01 -0.6617E+00
x | y | z | R | rho
 -1.0663E+00  1.6524E-01  9.8749E+00  3.2103E-01  4.9065E-03
  1.2199E+00 -2.7607E-01  9.1572E+00  3.0553E-01  5.6919E-03
  2.5980E-02  3.1172E-01  8.9949E+00  3.0001E-01  6.0118E-03
 -9.3498E-01  8.6496E-02  8.7812E+00  2.9612E-01  6.2517E-03
 -1.8307E+00  6.3874E-02  8.5899E+00  2.9501E-01  6.3228E-03
  1.8661E+00  9.5186E-02  8.2486E+00  2.8744E-01  6.8356E-03
 -1.8047E+00 -2.1189E-01  8.1985E+00  2.8603E-01  6.9372E-03
 -1.7395E+00  2.8884E-01  8.1979E+00  2.8574E-01  6.9578E-03
 -1.5091E+00 -1.7311E-01  8.2100E+00  2.8490E-01  7.0201E-03
  1.2533E+00 -1.0187E-02  8.1939E+00  2.8348E-01  7.1258E-03
  1.0872E+00 -2.0281E-01  8.0575E+00  2.7979E-01  7.4119E-03
 -1.9834E+00 -1.5917E-01  7.7869E+00  2.7750E-01  7.5963E-03
 -1.3173E-01  1.4992E-01  8.0226E+00  2.7722E-01  7.6199E-03
 -4.4309E-01  1.9751E-01  7.9744E+00  2.7636E-01  7.6911E-03
  1.1053E+00 -7.7839E-02  7.8998E+00  2.7607E-01  7.7151E-03
 -1.9655E+00  6.1322E-02  7.5702E+00  2.7234E-01  8.0368E-03
 -7.4433E-01  2.5698E-01  7.7576E+00  2.7176E-01  8.0880E-03
 -5.2854E-01  1.4281E-01  7.3472E+00  2.6130E-01  9.0986E-03
 -1.7380E+00  3.3483E-01  6.8818E+00  2.5483E-01  9.8098E-03
  7.0023E-01  6.7639E-02  7.0589E+00  2.5453E-01  9.8440E-03
 -2.6165E-01 -2.3812E-01  7.0256E+00  2.5305E-01  1.0018E-02
  1.3005E-01  6.5644E-02  7.0330E+00  2.5305E-01  1.0018E-02
  3.2042E-01  3.2534E-01  6.8533E+00  2.4889E-01  1.0529E-02
  2.1188E-01  3.4483E-02  6.7822E+00  2.4680E-01  1.0799E-02
  2.7212E-01  2.4349E-01  6.7521E+00  2.4620E-01  1.0878E-02
  1.5178E+00 -1.6662E-01  6.4537E+00  2.4289E-01  1.1328E-02
 -6.7556E-01  4.0548E-02  6.5498E+00  2.4169E-01  1.1499E-02
  1.0436E-01  1.4904E-01  6.4524E+00  2.3836E-01  1.1987E-02
 -1.1811E+00 -2.0857E-01  6.1269E+00  2.3287E-01  1.2854E-02
  6.3054E-01 -1.6341E-01  6.1855E+00  2.3226E-01  1.2956E-02
  1.4920E+00 -4.5986E-02  5.7116E+00  2.2393E-01  1.4456E-02
 -4.8623E-01 -7.5773E-02  5.8477E+00  2.2300E-01  1.4638E-02
  1.3673E-01  2.4344E-01  5.7567E+00  2.2020E-01  1.5204E-02
 -9.7572E-01 -6.5738E-04  5.4795E+00  2.1486E-01  1.6365E-02
  5.6712E-02  8.2820E-02  5.5300E+00  2.1392E-01  1.6583E-02
  1.0076E+00  1.0831E-01  5.3665E+00  2.1202E-01  1.7032E-02
 -9.0180E-01 -6.6594E-02  5.3155E+00  2.1012E-01  1.7499E-02
 -1.4834E+00  2.8288E-01  5.1038E+00  2.0821E-01  1.7985E-02
  1.5089E+00 -1.3712E-01  5.0541E+00  2.0693E-01  1.8320E-02
 -1.7688E+00 -9.4079E-02  4.8844E+00  2.0469E-01  1.8928E-02
  6.4776E-01  1.4152E-01  4.9677E+00  1.9954E-01  2.0432E-02
 -1.6340E+00 -2.0260E-01  4.5393E+00  1.9435E-01  2.2115E-02
 -1.0155E+00  2.2070E-01  4.6104E+00  1.9140E-01  2.3151E-02
 -1.2793E+00  1.2078E-01  4.4417E+00  1.8844E-01  2.4258E-02
  1.7472E+00 -1.5574E-01  4.1555E+00  1.8514E-01  2.5581E-02
 -1.7022E+00 -1.0543E-01  4.0657E+00  1.8215E-01  2.6862E-02
  1.3210E+00  1.9792E-01  4.1899E+00  1.8181E-01  2.7010E-02
 -1.4461E+00  1.9204E-01  4.1367E+00  1.8148E-01  2.7159E-02
 -3.9073E-01  1.3812E-02  4.3012E+00  1.7948E-01  2.8079E-02
 -1.2297E+00  7.9051E-02  3.9988E+00  1.7544E-01  3.0060E-02
 -5.7201E-01  2.0523E-01  4.0723E+00  1.7342E-01  3.1126E-02
 -6.6418E-01  1.6676E-01  3.9923E+00  1.7139E-01  3.2247E-02
  1.6468E-01  7.6989E-02  4.0465E+00  1.7139E-01  3.2247E-02
 -1.6793E+00 -1.7913E-01  3.6083E+00  1.6934E-01  3.3426E-02
 -7.1579E-01 -1.8351E-01  3.8809E+00  1.6832E-01  3.4039E-02
  6.9582E-02  1.5793E-01  3.9469E+00  1.6832E-01  3.4039E-02
  1.3601E+00  1.7146E-01  3.6344E+00  1.6627E-01  3.5315E-02
  5.8435E-01  1.5481E-02  3.7063E+00  1.6215E-01  3.8079E-02
 -1.6643E+00  1.2904E-01  3.3604E+00  1.6215E-01  3.8079E-02
 -9.3656E-01  9.1477E-03  3.5881E+00  1.6076E-01  3.9070E-02
  2.8497E-01  1.0309E-01  3.6849E+00  1.6042E-01  3.9323E-02
 -1.0206E+00 -1.8954E-02  3.5422E+00  1.6007E-01  3.9579E-02
 -8.9468E-01 -1.2343E-01  3.5741E+00  1.6007E-01  3.9579E-02
 -7.8458E-01 -2.5173E-01  3.5707E+00  1.5938E-01  4.0097E-02
  1.6053E+00  7.3191E-02  3.2569E+00  1.5834E-01  4.0893E-02
  1.8070E+00 -5.5628E-03  3.0621E+00  1.5590E-01  4.2840E-02
  8.2106E-01  2.0367E-01  3.4199E+00  1.5486E-01  4.3715E-02
  1.3424E+00 -2.2487E-01  3.1084E+00  1.5065E-01  4.7481E-02
  1.5167E+00  2.3518E-01  2.9660E+00  1.4889E-01  4.9186E-02
  3.8167E-01  1.7424E-01  3.2915E+00  1.4818E-01  4.9893E-02
  1.4150E+00 -1.8322E-01  2.8295E+00  1.4321E-01  5.5267E-02
 -1.0214E+00  1.9323E-01  2.9935E+00  1.4321E-01  5.5267E-02
  7.9612E-03  1.0570E-02  3.1371E+00  1.4214E-01  5.6525E-02
 -1.3515E+00  1.7675E-01  2.8256E+00  1.4214E-01  5.6525E-02
  1.2732E-01  6.2737E-02  3.1233E+00  1.4178E-01  5.6953E-02
  9.1023E-01  1.7073E-01  2.9862E+00  1.4178E-01  5.6953E-02
 -1.1584E+00 -2.0546E-01  2.8854E+00  1.4143E-01  5.7386E-02
  6.3273E-01 -1.5343E-01  3.0148E+00  1.4035E-01  5.8712E-02
  3.7908E-01  3.3828E-02  3.0395E+00  1.3964E-01  5.9620E-02
  2.4238E-01 -2.3100E-01  3.0343E+00  1.3928E-01  6.0082E-02
 -1.6667E+00 -1.7156E-01  2.5141E+00  1.3820E-01  6.1497E-02
 -8.7191E-01 -8.7903E-02  2.8804E+00  1.3784E-01  6.1979E-02
  7.0306E-01 -8.1596E-02  2.9156E+00  1.3748E-01  6.2467E-02
  2.3456E-01 -1.7839E-01  2.9543E+00  1.3640E-01  6.3962E-02
 -8.4748E-01 -2.1696E-01  2.7717E+00  1.3424E-01  6.7108E-02
 -1.8048E+00 -2.1997E-02  2.2649E+00  1.3388E-01  6.7653E-02
 -4.5871E-01  4.1342E-03  2.7550E+00  1.3025E-01  7.3466E-02
 -9.6954E-01 -4.6340E-02  2.5969E+00  1.2952E-01  7.4711E-02
 -8.8065E-01 -1.0008E-01  2.6053E+00  1.2879E-01  7.5987E-02
 -1.0055E+00 -2.4007E-03  2.5617E+00  1.2879E-01  7.5987E-02
  1.7123E+00 -1.2658E-01  2.0850E+00  1.2697E-01  7.9312E-02
  1.7386E+00 -4.2379E-02  1.9998E+00  1.2514E-01  8.2844E-02
 -6.8912E-01 -8.5120E-02  2.5472E+00  1.2477E-01  8.3577E-02
  1.5724E+00 -8.8656E-03 -1.9178E+00  1.1888E-01  9.6634E-02
  1.1675E+00  1.6715E-01  2.1591E+00  1.1814E-01  9.8461E-02
 -1.8841E+00 -1.4411E-01  1.5755E+00  1.1814E-01  9.8461E-02
  1.6659E-01 -1.4850E-01  2.4204E+00  1.1702E-01  1.0129E-01
  7.7417E-01  1.3919E-01  2.2584E+00  1.1554E-01  1.0525E-01
  3.1863E-03 -5.4874E-02  2.3811E+00  1.1517E-01  1.0627E-01
  4.8865E-01  2.0219E-01  2.3022E+00  1.1442E-01  1.0836E-01
  4.3444E-02  2.0383E-01  2.3432E+00  1.1405E-01  1.0942E-01
 -1.4347E+00 -1.9533E-01 -1.8541E+00  1.1405E-01  1.0942E-01
  9.1956E-02 -1.4954E-01  2.3167E+00  1.1293E-01  1.1270E-01
 -1.6051E+00 -4.2336E-02 -1.6525E+00  1.1219E-01  1.1496E-01
  1.8703E+00  9.3111E-02  1.3257E+00  1.1182E-01  1.1612E-01
  1.7636E+00  1.2891E-01  1.4469E+00  1.1144E-01  1.1729E-01
  1.4533E+00  7.0113E-02  1.7492E+00  1.1107E-01  1.1847E-01
  1.1098E+00  3.2581E-02  1.9749E+00  1.1070E-01  1.1968E-01
  1.6573E-01  1.7535E-01  2.2527E+00  1.1070E-01  1.1968E-01
  1.6349E+00  1.8309E-01 -1.5578E+00  1.1070E-01  1.1968E-01
 -1.6979E+00 -7.7617E-02 -1.4836E+00  1.1032E-01  1.2090E-01
  1.7942E+00  9.9152E-02  1.3483E+00  1.0995E-01  1.2214E-01
 -1.7607E-02 -1.7625E-02  2.1988E+00  1.0808E-01  1.2859E-01
 -1.0735E+00  4.1191E-02 -1.9079E+00  1.0770E-01  1.2994E-01
 -1.5646E-01  1.0062E-02  2.1744E+00  1.0733E-01  1.3131E-01
  1.8576E+00  9.9105E-02 -1.1002E+00  1.0658E-01  1.3410E-01
  1.1447E+00  6.8414E-02 -1.8209E+00  1.0620E-01  1.3553E-01
  1.4576E+00  1.3936E-01 -1.5768E+00  1.0620E-01  1.3553E-01
  1.8018E+00 -6.1440E-02 -1.1576E+00  1.0582E-01  1.3698E-01
  1.5082E+00  1.4576E-01  1.5014E+00  1.0545E-01  1.3845E-01
 -1.5842E+00  1.2398E-01 -1.4091E+00  1.0507E-01  1.3994E-01
 -1.3779E+00 -6.8072E-03  1.5916E+00  1.0432E-01  1.4299E-01
 -7.3455E-01 -1.2525E-01  1.9590E+00  1.0394E-01  1.4454E-01
 -1.3063E+00  7.5673E-02  1.6373E+00  1.0394E-01  1.4454E-01
  1.2174E+00 -1.1658E-01  1.6907E+00  1.0357E-01  1.4613E-01
  1.3142E-01  1.0533E-01  2.0613E+00  1.0281E-01  1.4936E-01
  1.5388E+00 -1.4810E-01 -1.3738E+00  1.0281E-01  1.4936E-01
 -1.3524E+00  1.1500E-01 -1.5483E+00  1.0244E-01  1.5102E-01
 -8.4151E-01 -4.6247E-02  1.8786E+00  1.0244E-01  1.5102E-01
 -1.6008E+00  1.6376E-01  1.2698E+00  1.0206E-01  1.5269E-01
  1.0182E+00 -1.4189E-01  1.7734E+00  1.0206E-01  1.5269E-01
 -8.5041E-01  1.4147E-01 -1.8496E+00  1.0168E-01  1.5440E-01
 -8.7406E-01 -1.2956E-02  1.8338E+00  1.0131E-01  1.5613E-01
 -7.0500E-01 -5.9865E-03  1.9052E+00  1.0131E-01  1.5613E-01
