0.23994514285715D+02       605
(x,y,z) position of the X-ray source
 -0.1768E+01 -0.1765E-01 -0.3368E+00
x | y | z | R | rho
  2.8710E-02  3.4446E-01  9.9398E+00  3.2130E-01  4.8941E-03
 -1.0350E+00  9.5746E-02  9.7203E+00  3.1752E-01  5.0709E-03
 -2.0275E+00  7.0740E-02  9.5133E+00  3.1644E-01  5.1231E-03
  2.0739E+00  1.0579E-01  9.1674E+00  3.0909E-01  5.4973E-03
 -2.0070E+00 -2.3565E-01  9.1179E+00  3.0772E-01  5.5710E-03
 -1.9348E+00  3.2127E-01  9.1185E+00  3.0745E-01  5.5859E-03
 -1.6792E+00 -1.9263E-01  9.1356E+00  3.0662E-01  5.6310E-03
  1.3956E+00 -1.1344E-02  9.1240E+00  3.0525E-01  5.7073E-03
  1.2129E+00 -2.2625E-01  8.9886E+00  3.0167E-01  5.9131E-03
 -1.4714E-01  1.6746E-01  8.9613E+00  2.9918E-01  6.0620E-03
 -4.9516E-01  2.2072E-01  8.9114E+00  2.9834E-01  6.1129E-03
  1.2354E+00 -8.6998E-02  8.8294E+00  2.9807E-01  6.1300E-03
 -8.3381E-01  2.8787E-01  8.6901E+00  2.9389E-01  6.3951E-03
 -5.9552E-01  1.6091E-01  8.2783E+00  2.8376E-01  7.1045E-03
  7.9215E-01  7.6518E-02  7.9855E+00  2.7722E-01  7.6199E-03
 -2.9627E-01 -2.6962E-01  7.9551E+00  2.7579E-01  7.7391E-03
  1.4726E-01  7.4329E-02  7.9634E+00  2.7579E-01  7.7391E-03
  2.4087E-01  3.9200E-02  7.7099E+00  2.6974E-01  8.2712E-03
  3.0946E-01  2.7690E-01  7.6786E+00  2.6916E-01  8.3247E-03
  1.7298E+00 -1.8989E-01  7.3554E+00  2.6597E-01  8.6279E-03
 -7.7057E-01  4.6250E-02  7.4709E+00  2.6481E-01  8.7422E-03
  1.1931E-01  1.7039E-01  7.3765E+00  2.6159E-01  9.0681E-03
 -1.3556E+00 -2.3937E-01  7.0317E+00  2.5631E-01  9.6412E-03
  7.2399E-01 -1.8762E-01  7.1022E+00  2.5571E-01  9.7081E-03
  1.7239E+00 -5.3134E-02  6.5994E+00  2.4769E-01  1.0682E-02
 -5.6222E-01 -8.7616E-02  6.7617E+00  2.4680E-01  1.0799E-02
  1.5846E-01  2.8212E-01  6.6713E+00  2.4410E-01  1.1162E-02
 -1.1357E+00 -7.6519E-04  6.3782E+00  2.3896E-01  1.1896E-02
  6.6066E-02  9.6480E-02  6.4421E+00  2.3805E-01  1.2033E-02
  1.1757E+00  1.2638E-01  6.2618E+00  2.3623E-01  1.2314E-02
 -1.0540E+00 -7.7833E-02  6.2127E+00  2.3440E-01  1.2604E-02
  1.7686E+00 -1.6072E-01  5.9240E+00  2.3134E-01  1.3111E-02
  7.6452E-01  1.6702E-01  5.8631E+00  2.2424E-01  1.4396E-02
 -1.9385E+00 -2.4036E-01  5.3852E+00  2.1926E-01  1.5400E-02
 -1.2084E+00  2.6262E-01  5.4861E+00  2.1644E-01  1.6011E-02
 -1.5270E+00  1.4417E-01  5.3019E+00  2.1360E-01  1.6657E-02
